key,nPCA,nn,resolution,silhouetteScore,varianceRatioCriterion,DaviesBouldin
ND,80,55,0.7000000000000001,0.35979772,621.9262237619497,1.1829270323419299
ND,80,55,0.8,0.34891427,563.1710951643566,1.315103421603004
ND,80,55,0.9,0.3620024,550.6956215125603,1.2343176513214138
ND,80,55,1.0,0.35876706,555.434542561906,2.0596972460066105
ND,10,62,0.1,0.28170356,515.6280917325302,0.981244457704786
ND,10,62,0.2,0.3036229,536.3651100188924,1.0008595523283974
ND,10,62,0.30000000000000004,0.36775845,951.9478731694618,0.7665030398816053
ND,10,62,0.4,0.35703886,887.858600201806,0.7255883547552158
ND,10,62,0.5,0.35144818,903.1157526989452,0.693444930945758
ND,10,62,0.6,0.35295072,910.822372844595,0.6935654083526769
ND,10,62,0.7000000000000001,0.29700872,751.1286891474779,0.8790090594490629
ND,10,62,0.8,0.29573098,743.9248494505855,0.8836002517781409
ND,10,62,0.9,0.3088286,723.6875464528721,1.013060450649437
ND,10,62,1.0,0.31296542,707.6377541932758,1.055398906022924
ND,17,62,0.1,0.32008952,506.68497955996855,0.6856772180076315
ND,17,62,0.2,0.36244977,656.0057385694695,0.9531998991779579
ND,17,62,0.30000000000000004,0.3152205,585.2449062787492,0.9490539005586811
ND,17,62,0.4,0.34324297,711.4106066996446,1.9030874194597152
ND,17,62,0.5,0.335659,656.1328894921503,1.6746101790876984
ND,17,62,0.6,0.33344194,650.0261403516699,1.6594335438792358
ND,17,62,0.7000000000000001,0.3289066,625.8050685966641,2.8360701796850423
ND,17,62,0.8,0.34543005,633.0151305835337,2.7186829493474676
ND,17,62,0.9,0.34708476,624.2049638526945,2.9108226448901107
ND,17,62,1.0,0.40089145,1122.255919033633,0.948313013888066
ND,25,62,0.1,0.30277222,653.4141379829956,0.6910458520887941
ND,25,62,0.2,0.4141693,1158.458573380634,0.7416806926389071
ND,25,62,0.30000000000000004,0.36678717,676.9265104869704,0.9677896685798006
ND,25,62,0.4,0.39530525,786.6996893273687,1.6406551506616713
ND,25,62,0.5,0.38427517,708.8213440915451,1.5160183784269181
ND,25,62,0.6,0.38427517,708.8213440915451,1.5160183784269181
ND,25,62,0.7000000000000001,0.37640134,685.4264922049847,2.0251267572190175
ND,25,62,0.8,0.36601174,625.6705160801486,3.33612228774478
ND,25,62,0.9,0.36652184,626.1287342033233,3.342577002284807
ND,25,62,1.0,0.41223982,1249.5061060312544,2.0089414271086876
ND,33,62,0.1,0.24079253,541.1238201058645,0.7189254961564251
ND,33,62,0.2,0.36923984,682.9496629897283,0.9436965979492441
ND,33,62,0.30000000000000004,0.44863898,1345.930117852191,0.7414484543387326
ND,33,62,0.4,0.39837337,791.8942422447545,1.6607709337030245
ND,33,62,0.5,0.38568416,714.4742602711029,1.5239361564880658
ND,33,62,0.6,0.38002142,690.108401057902,1.3132845434961786
ND,33,62,0.7000000000000001,0.37351045,657.2884232012079,1.3119861095685945
ND,33,62,0.8,0.36351427,638.9928861470147,1.2850949400611393
ND,33,62,0.9,0.3790992,630.5906963165789,2.5690578701197078
ND,33,62,1.0,0.4212091,1289.776973877081,1.5216690772095998
ND,41,62,0.1,0.3385288,782.7362279315798,0.7108065611185447
ND,41,62,0.2,0.45049927,1351.1040833499526,0.701410138360792
ND,41,62,0.30000000000000004,0.4528855,1381.9427133984807,0.7341935147632287
ND,41,62,0.4,0.43399093,1272.81288945094,0.6860372410734218
ND,41,62,0.5,0.38740644,722.7104801138875,1.4803286621324219
ND,41,62,0.6,0.3875896,715.9595175930197,1.483084533665159
ND,41,62,0.7000000000000001,0.38548642,666.3918640812669,1.8057393188405098
ND,41,62,0.8,0.3740311,646.0829982232862,1.7491739877875907
ND,41,62,0.9,0.3632454,634.4672867519326,1.2976827283793833
ND,41,62,1.0,0.37350857,656.4885710414562,1.7958886731726322
ND,48,62,0.1,0.24151786,531.0857363177385,0.7119859857900548
ND,48,62,0.2,0.38652363,723.082728147436,0.9876706127942576
ND,48,62,0.30000000000000004,0.44990504,1358.0465240472854,0.738905933529871
ND,48,62,0.4,0.44253108,1317.8326100042132,0.6776821187914134
ND,48,62,0.5,0.3951461,761.1918640647482,1.5296181630666894
ND,48,62,0.6,0.37531012,711.1281146165758,1.5341794236568718
ND,48,62,0.7000000000000001,0.38358316,730.9251494674953,2.4120274213029904
ND,48,62,0.8,0.36268088,649.1059781270714,1.288069204755768
ND,48,62,0.9,0.3750404,667.8502564765847,1.4704860007873701
ND,48,62,1.0,0.3723842,638.4456958169392,2.0516812436059895
ND,56,62,0.1,0.20013218,340.0068390134929,0.8599986745284894
ND,56,62,0.2,0.3899756,719.5831839044672,1.003251517308437
ND,56,62,0.30000000000000004,0.3899756,719.5831839044672,1.003251517308437
ND,56,62,0.4,0.37808195,690.7496498335893,0.9603758116966455
ND,56,62,0.5,0.39483726,769.5714146772119,1.601284648558897
ND,56,62,0.6,0.3787143,679.6618222903588,1.5245975938550729
ND,56,62,0.7000000000000001,0.37139466,680.3179611071095,1.6643982647275615
ND,56,62,0.8,0.375869,643.4641924634011,1.5562758314813152
ND,56,62,0.9,0.3695379,607.1302339424334,2.1618660013604885
ND,56,62,1.0,0.36708015,598.6088878955239,2.088332152454996
ND,64,62,0.1,0.19843042,334.7688047751625,0.8609947871808897
ND,64,62,0.2,0.33443266,612.2988493133528,0.8894022240048726
ND,64,62,0.30000000000000004,0.38703585,711.693200990902,0.9983997125711375
ND,64,62,0.4,0.37589297,681.6537258479573,0.9531657297936136
ND,64,62,0.5,0.3667898,624.0829303019779,0.9240716673915487
ND,64,62,0.6,0.3885127,723.5429725092763,1.6570442322002108
ND,64,62,0.7000000000000001,0.3615693,663.5157092091525,1.5168462701029612
ND,64,62,0.8,0.33520553,592.8710314936079,1.4265390767562318
ND,64,62,0.9,0.35510108,582.2909800394842,1.5972448542125304
ND,64,62,1.0,0.35178128,558.991833368887,1.9878995334836225
ND,72,62,0.1,0.3495582,607.256633769183,1.085498149285463
ND,72,62,0.2,0.32868892,595.135025070449,0.8988729703302613
ND,72,62,0.30000000000000004,0.37451985,677.4683196293491,0.9490080492283236
ND,72,62,0.4,0.38883394,719.2105360812166,0.9823572746039133
ND,72,62,0.5,0.3772604,689.9967972742453,0.9343164104829366
ND,72,62,0.6,0.38783222,735.664649975054,1.6477682495520996
ND,72,62,0.7000000000000001,0.36671653,673.6437468416561,1.50861247823002
ND,72,62,0.8,0.36501548,641.4812912803344,1.502423896759858
ND,72,62,0.9,0.36243907,591.7002239562249,1.390186849301893
ND,72,62,1.0,0.35283062,543.7750834664674,2.9276201789948075
ND,80,62,0.1,0.348432,602.0292359666204,1.088647310183699
ND,80,62,0.2,0.33293328,617.3201438054487,0.9475351926989116
ND,80,62,0.30000000000000004,0.36369184,660.5236626278389,0.9343626464150873
ND,80,62,0.4,0.36922306,668.5410042147029,0.9596877312517248
ND,80,62,0.5,0.36817917,667.3932699513374,0.9613139574934643
ND,80,62,0.6,0.3848496,716.7502575740585,1.7080845474402968
ND,80,62,0.7000000000000001,0.35801578,610.153602159732,1.1826625495587106
ND,80,62,0.8,0.34876534,567.2769991386361,1.1593008948087333
ND,80,62,0.9,0.36354706,541.1180696425471,1.2841205386588257
ND,80,62,1.0,0.35981995,556.3694126729866,2.061544480531642
ND,10,70,0.1,0.16665024,401.8305500802235,1.03222550704827
ND,10,70,0.2,0.3036229,536.3651100188924,1.0008595523283974
ND,10,70,0.30000000000000004,0.3676093,940.985249728543,0.7722061290889385
ND,10,70,0.4,0.3588283,895.2148966244621,0.7234242256831636
ND,10,70,0.5,0.351774,930.1555808893723,0.6896707951799702
ND,10,70,0.6,0.35030797,925.1928774016657,0.6899975322642979
ND,10,70,0.7000000000000001,0.3083462,785.9189681912187,1.0098689105587388
ND,10,70,0.8,0.30624261,584.4108441669225,1.5179411694008982
ND,10,70,0.9,0.3137598,702.0536130403225,1.0633676514704005
ND,10,70,1.0,0.30186728,702.2543209471504,1.0195785002345847
ND,17,70,0.1,0.20455274,418.7593950325376,0.8528061204818718
ND,17,70,0.2,0.36535075,660.9670994177753,0.9563237794412727
ND,17,70,0.30000000000000004,0.31444323,583.8467802483467,0.9515846813732148
ND,17,70,0.4,0.35012704,714.6033816246759,1.898110997936181
ND,17,70,0.5,0.33344194,650.0261403516699,1.6594335438792358
ND,17,70,0.6,0.33355755,650.3857454638677,1.6596523775040124
ND,17,70,0.7000000000000001,0.3253119,622.7043202775857,3.025144465130161
ND,17,70,0.8,0.3457841,644.1638571629063,2.292928211751369
ND,17,70,0.9,0.34599432,627.227006524261,2.844825762788284
ND,17,70,1.0,0.41341874,1143.2193100243912,0.971324919589193
ND,25,70,0.1,0.30277222,653.4141379829956,0.6910458520887941
ND,25,70,0.2,0.36542544,669.3945563680037,0.9563381329630196
ND,25,70,0.30000000000000004,0.4462878,1348.944367618557,0.7419915878258412
ND,25,70,0.4,0.3966047,786.1742143545875,1.656943932884551
ND,25,70,0.5,0.3860079,732.7063598292341,1.5945025507828716
ND,25,70,0.6,0.36439982,690.6757759678715,1.4188640040859424
ND,25,70,0.7000000000000001,0.36243996,671.8473400264096,1.3645654313139368
ND,25,70,0.8,0.3514626,608.9678807766633,2.8066030867510827
ND,25,70,0.9,0.36845398,639.0505442991414,3.345195976413165
ND,25,70,1.0,0.36845398,639.0505442991414,3.345195976413165
ND,33,70,0.1,0.33626232,776.2212477858575,0.7107214965331268
ND,33,70,0.2,0.37516567,688.1822023812506,0.9345472712721897
ND,33,70,0.30000000000000004,0.44749093,1343.164164681121,0.7408800333980627
ND,33,70,0.4,0.44079146,1287.0433325864979,0.6812215630206705
ND,33,70,0.5,0.3881785,739.0943000629927,1.6045180575796003
ND,33,70,0.6,0.38689378,716.9721918871821,1.5376931635251745
ND,33,70,0.7000000000000001,0.3805158,690.0143472836861,1.309312187957326
ND,33,70,0.8,0.3868498,678.0305229149213,1.943968913905708
ND,33,70,0.9,0.37815353,630.8683970038907,2.8308686942559507
ND,33,70,1.0,0.37585562,628.4639684755638,2.7698968888604756
ND,41,70,0.1,0.30769548,670.7525056903926,0.6863340871098088
ND,41,70,0.2,0.37270254,685.6884950749785,0.942955385974901
ND,41,70,0.30000000000000004,0.4528855,1381.9427133984807,0.7341935147632287
ND,41,70,0.4,0.44706544,1328.5341881430438,0.6783053972944821
ND,41,70,0.5,0.38925105,739.2105381169772,1.5853682825537974
ND,41,70,0.6,0.3875896,715.9595175930197,1.483084533665159
ND,41,70,0.7000000000000001,0.3697563,687.5475036938604,1.3677039459599523
ND,41,70,0.8,0.3632454,634.4672867519326,1.2976827283793833
ND,41,70,0.9,0.3758588,658.7780065993769,1.7496014583931832
ND,41,70,1.0,0.37528825,658.4525527571442,1.7648950250450217
ND,48,70,0.1,0.2808493,573.7517975315731,0.9560785091128235
ND,48,70,0.2,0.3766346,698.2459198440962,0.9253353837691447
ND,48,70,0.30000000000000004,0.38757992,724.3702498475856,0.9863224727904935
ND,48,70,0.4,0.44217148,1299.082737621272,0.6823434360824359
ND,48,70,0.5,0.39973715,798.466270537683,1.6655063437002164
ND,48,70,0.6,0.37531012,711.1281146165758,1.5341794236568718
ND,48,70,0.7000000000000001,0.382146,698.2256077139812,1.4692123163565773
ND,48,70,0.8,0.3712213,653.6001639699815,1.4682823479950267
ND,48,70,0.9,0.3745441,667.1542535438335,1.468586654882263
ND,48,70,1.0,0.37880713,667.175765804404,2.036709421352606
ND,56,70,0.1,0.20581515,430.97172630705177,0.9745245416235738
ND,56,70,0.2,0.37518093,681.7299509025861,0.9357420941941176
ND,56,70,0.30000000000000004,0.38829866,709.1341439858542,1.0081612613935096
ND,56,70,0.4,0.37874442,691.556168012173,0.9595006292303088
ND,56,70,0.5,0.39987162,804.1339367551618,1.7090491420876062
ND,56,70,0.6,0.39563447,768.8863636965801,1.568049651013744
ND,56,70,0.7000000000000001,0.3787143,679.6618222903588,1.5245975938550729
ND,56,70,0.8,0.3801897,655.6821306466811,1.575864690759848
ND,56,70,0.9,0.3680452,630.8468241292946,1.463774663326965
ND,56,70,1.0,0.36591864,598.5416350093167,2.1614749148840966
ND,64,70,0.1,0.35112122,610.8390513341058,1.0792266900950689
ND,64,70,0.2,0.37446943,680.9485873462087,0.9391472510289459
ND,64,70,0.30000000000000004,0.38703585,711.693200990902,0.9983997125711375
ND,64,70,0.4,0.37528867,680.9166846946289,0.9539434904433257
ND,64,70,0.5,0.4038869,829.4103008353685,1.9231293615046532
ND,64,70,0.6,0.389789,745.5739118664505,1.6385772769113802
ND,64,70,0.7000000000000001,0.3668312,685.7621538965112,1.4992074209258217
ND,64,70,0.8,0.3600982,634.1954733160218,1.7520893966470048
ND,64,70,0.9,0.36682957,606.1705782510626,1.6448436754872333
ND,64,70,1.0,0.34561566,573.8658278319871,1.3762661162232317
ND,72,70,0.1,0.3495582,607.256633769183,1.085498149285463
ND,72,70,0.2,0.32962793,601.6931625547796,0.8945210802567476
ND,72,70,0.30000000000000004,0.38431302,710.1404112924728,0.9902557492522934
ND,72,70,0.4,0.37651742,685.8320323567127,0.9385911871469932
ND,72,70,0.5,0.37620714,688.7643873105488,0.9359095120874683
ND,72,70,0.6,0.39316446,745.6522072981217,1.7193642810613678
ND,72,70,0.7000000000000001,0.3622436,663.065242650818,1.531800902691751
ND,72,70,0.8,0.37507966,681.784890462798,1.9546801992819507
ND,72,70,0.9,0.34970936,590.2997629296335,1.7862009426227095
ND,72,70,1.0,0.35225916,544.4246007070275,2.7524671093504534
ND,80,70,0.1,0.33983365,570.1060311609825,1.0646784489679997
ND,80,70,0.2,0.32628804,593.5741521147567,0.9028719253491273
ND,80,70,0.30000000000000004,0.37567982,678.983640457458,0.9999297785517562
ND,80,70,0.4,0.36921597,666.1154479431138,0.9584914241755048
ND,80,70,0.5,0.36882553,666.9205998880624,0.9631432657543118
ND,80,70,0.6,0.3848496,716.7502575740585,1.7080845474402968
ND,80,70,0.7000000000000001,0.34978965,625.1894680019655,1.2372684686058448
ND,80,70,0.8,0.3521679,585.9534848213509,1.1959471440697262
ND,80,70,0.9,0.3447543,550.3821973770204,1.1685371496353025
ND,80,70,1.0,0.36207724,537.345189387515,1.2812580460982956
