gene,cellType,score,pval,log2foldchange,sig
POLDIP3,Mac3,3.894326583784393,9.847190862050985e-05,0.24834668985836572,True
PPAN,Mac3,0.18093303380028633,0.8564201395276019,-0.01940614147530262,False
PPARGC1A,Mac3,-0.06294045911278845,0.9498139169825227,-0.25468781223536846,False
PPARGC1B,Mac3,0.19658500398256168,0.8441523067041585,0.2749028188389828,False
PPIE,Mac3,0.6415333090579743,0.521176246897548,-0.08897051718998483,False
PPIG,Mac3,0.887973891370134,0.3745547955767887,-0.029653638369717683,False
PPIH,Mac3,-0.1961900671519332,0.844461402249923,0.04135269285014509,False
PPIL1,Mac3,0.1439129024661132,0.8855692470560195,0.0327417360677158,False
PPIL2,Mac3,0.07232540537745952,0.9423429470691597,-0.14030769504257812,False
PPIL3,Mac3,0.2743875596163685,0.7837868022724492,0.001266148107253784,False
PPIL4,Mac3,4.015759266128154,5.9254717156381534e-05,0.2851703456988046,True
PPM1G,Mac3,4.938290130178279,7.881053210030287e-07,0.34419529476051913,True
PPP1R8,Mac3,2.6243136672281637,0.008682378513373742,0.3814685286174426,False
PPP4R2,Mac3,4.757221986409619,1.962752948301964e-06,0.27684848277721397,True
PPRC1,Mac3,1.07869720134021,0.28072273370308554,0.22295932895292703,False
PPWD1,Mac3,4.54718834403671,5.436734168279292e-06,0.9002060338743876,True
PRKRA,Mac3,-2.8952195468903077,0.0037889343070151627,-0.4704997948421532,False
PRMT1,Mac3,4.90564548320449,9.312058776828804e-07,0.24670962565254317,True
PRMT5,Mac3,-0.1472594724519649,0.8829272199701023,-0.2934963245812727,False
PRMT7,Mac3,-3.662935173334075,0.000249341657341075,-0.9340964526124917,False
PRPF18,Mac3,1.8130406655958728,0.06982554948070525,0.0970542513620547,False
PRPF19,Mac3,1.1513863643248274,0.24957332100527174,0.1074883563691511,False
PRPF3,Mac3,-0.20820446126263062,0.8350693253373817,-0.13677668028402135,False
PRPF31,Mac3,-2.8265109314354455,0.0047058137857693555,-0.4944823793165325,False
PRPF38A,Mac3,0.5200902336397225,0.6030006850737916,-0.05201727648084287,False
PRPF38B,Mac3,8.193328308994586,2.5409982820802313e-16,0.36510987456614874,True
PRPF39,Mac3,4.007798171068644,6.128746013948841e-05,0.29908231029460364,True
PRPF4,Mac3,1.6092324748426066,0.10756551790722438,0.20771893506237715,False
PRPF40A,Mac3,2.8304291205182595,0.004648560980665637,0.0407549807671419,False
PRPF40B,Mac3,-0.6773374506767914,0.49819187447711577,-1.1044998115831928,False
PRPF6,Mac3,1.4094567969915464,0.15870013969842323,0.2443707274756992,False
PRPF8,Mac3,6.0587259186712235,1.372039449804058e-09,0.4737470200565497,True
PRR3,Mac3,1.4113587296232573,0.15813886547953115,0.3235653148726523,False
PSPC1,Mac3,3.8319473506940764,0.0001271329499348746,0.4895519109349422,False
PTBP1,Mac3,4.768259431518236,1.858243933672471e-06,0.21113534788970068,True
PTBP2,Mac3,4.129947975552231,3.62845332900622e-05,0.5173977201271649,True
PTBP3,Mac3,11.377153141403886,5.434489624285379e-30,0.4488398099788178,True
PUF60,Mac3,4.633430076156578,3.5965627503915314e-06,0.21319279445148265,True
PUM1,Mac3,5.366942094453022,8.008275297674738e-08,0.4209664213785649,True
PUM2,Mac3,7.051150208668095,1.7744481335353709e-12,0.4189001068496925,True
QK,Mac3,-2.7852296395602814,0.005348982604741465,-0.36039479307512234,False
RALY,Mac3,5.069908025522459,3.9800799390720683e-07,0.19254852011989154,True
RALYL,Mac3,0.0,1.0,0.0,False
RAVER1,Mac3,0.6227945957521028,0.5334195101393456,0.9133247015133961,False
RAVER2,Mac3,-0.03933778694549278,0.9686210802936104,-0.22089487807490898,False
RBFOX1,Mac3,0.0,1.0,0.0,False
RBFOX2,Mac3,-0.4327156564004206,0.6652213542283579,-1.0238465609125325,False
RBM11,Mac3,0.047402812749905564,0.9621921872920076,-0.09575478144459659,False
RBM12B2,Mac3,0.9281846965728056,0.3533117712869598,-0.02416268295031143,False
RBM14,Mac3,0.8263637457920942,0.4085977826822177,0.2534306383469618,False
RBM15,Mac3,2.1233882629484118,0.03372132992141251,0.11720125308606555,False
RBM15B,Mac3,2.7474819930117924,0.00600548065116946,0.8094662633396745,False
RBM18,Mac3,0.5976329624112738,0.5500848650849193,0.08828291645246455,False
RBM25,Mac3,11.165654075527854,6.00475810126932e-29,0.544202593127066,True
RBM26,Mac3,4.340605202394554,1.4209081909066566e-05,0.5424875725347,True
RBM28,Mac3,0.4949805656713445,0.620613838963582,-0.060794350518539986,False
RBM3,Mac3,22.833886054179406,2.1131160479986448e-115,0.8244108419172651,True
RBM34,Mac3,0.29990255748986516,0.7642514834805224,-0.054518921377177065,False
RBM38,Mac3,6.320756112718717,2.6028654828280327e-10,1.329896890121066,True
RBM39,Mac3,17.084177419325975,1.946690158713655e-65,0.6695831413704525,True
RBM4,Mac3,1.4340987766078643,0.151544076984461,0.958211330503628,False
RBM41,Mac3,0.47292646160309204,0.6362656453818284,0.27276887581954146,False
RBM42,Mac3,-0.029204539317525684,0.9767014609274525,-0.09493161879079537,False
RBM43,Mac3,1.5102280472487453,0.13098524431433972,0.31213390275343045,False
RBM44,Mac3,0.03583532084228774,0.9714136691852141,0.03687364970133811,False
RBM45,Mac3,-0.13373808254018524,0.8936096901403493,-0.43640720791649645,False
RBM47,Mac3,-3.1925861942045586,0.0014100485446860561,-0.5356068402050953,False
RBM4B,Mac3,1.6032668500852187,0.10887575196132615,0.1939153625067589,False
RBM6,Mac3,5.092970257816263,3.524970132536402e-07,0.43808178340513404,True
RBM7,Mac3,-0.44970833319193465,0.6529207618716233,-0.14536178757391127,False
RBM8A,Mac3,6.285669093239725,3.264446243471291e-10,0.343385929491304,True
RBMS1,Mac3,0.6416476328773668,0.5211019978890864,-0.14303378627220642,False
RBMS2,Mac3,-1.2029671930198025,0.228989016274727,-0.34107234521419594,False
RBMS3,Mac3,-0.03531566711777661,0.9718280305701718,-0.14081919352317956,False
RBMX2,Mac3,0.48993992454358654,0.6241764103397422,0.02678944818314255,False
RBMY,Mac3,0.0,1.0,0.0,False
RBPMS,Mac3,5.555566003376073,2.7671362611315288e-08,0.9795316544961663,True
RBPMS2,Mac3,-0.2525101378144498,0.8006467790998728,-0.8055003275841885,False
RCAN2,Mac3,0.05913659384936695,0.9528433119539879,0.4668874468065809,False
RDM1,Mac3,-2.5845393711540816,0.009750917104515363,-0.561696376360735,False
RLIM,Mac3,8.290752989265933,1.1253376586570396e-16,0.8117874617340259,True
RNPC3,Mac3,0.9922995731029892,0.32105141150671934,0.25732891475743447,False
RNPS1,Mac3,3.8893275149545956,0.00010052238352384018,0.240033750622346,True
RP9,Mac3,2.059626750950896,0.03943423683111886,0.031438821157186325,False
RPL5,Mac3,29.54787453331019,6.99326719884452e-192,0.8867348127799186,True
RPS13,Mac3,36.771445847771076,5.28208804973645e-296,0.9657596895925806,True
RPS26,Mac3,30.514939721550917,1.6512078711256043e-204,0.8585785933031627,True
RPS3,Mac3,30.588512295867204,1.7400607453072437e-205,0.7601976748416632,True
RRP7A,Mac3,-1.7137764111397562,0.08656979723303829,-0.30944355187620953,False
RSRC1,Mac3,0.5524750537512563,0.5806229212945402,0.07478832189406504,False
SAMD14,Mac3,-0.07867557389098556,0.9372906744538607,-0.2357976981565028,False
SAMD4B,Mac3,2.6108546357633253,0.009031627488249509,0.21716621186088592,False
SART1,Mac3,2.1338125166621054,0.03285813089813651,0.13069614928458861,False
SART3,Mac3,1.0299744681300464,0.3030219910968742,0.09798061197008323,False
SCAF11,Mac3,1.8561407455068262,0.06343349934830925,-0.03233508335184965,False
SCAF8,Mac3,4.350655305426599,1.3573127926863923e-05,0.43186431641471135,True
SF1,Mac3,9.302362894771756,1.373585462956974e-20,0.48737827381799903,True
SF3A1,Mac3,2.124053419715786,0.033665676900555296,0.16162678939431974,False
SF3A2,Mac3,0.12002961728758153,0.9044596863574518,-0.06787553850153838,False
SF3A3,Mac3,1.4702770689083295,0.14148672899490364,0.11491517680810226,False
SF3B1,Mac3,13.738075121826336,6.005119819964092e-43,0.6290182048228354,True
SF3B3,Mac3,9.742634316326567,1.983446886134755e-22,0.7491736735187242,True
SF3B4,Mac3,-4.269090456827332,1.9627166621553933e-05,-0.5597309625886409,True
SF3B5,Mac3,-2.5985284494179215,0.009362428657976138,-0.2608083656154099,False
SFPQ,Mac3,13.000229191467469,1.219771810565172e-38,0.5892854134863637,True
SFSWAP,Mac3,4.478635624699201,7.5121635974150985e-06,0.39072978587690343,True
SKIV2L2,Mac3,1.0721495644113699,0.28365285966079956,0.0242910349808918,False
SLBP,Mac3,3.1117384677451163,0.0018598919016450492,0.11789451293866104,False
SLU7,Mac3,-0.19243816726096283,0.8473989979102988,-0.08016468202426186,False
SMN1,Mac3,-0.5578690594116819,0.5769338008172333,-0.08499155185364593,False
SMNDC1,Mac3,3.641868411342394,0.0002706664253385305,0.2199130386404633,False
SMU1,Mac3,0.15323549028384295,0.8782125709617148,-0.0998413060401484,False
SND1,Mac3,3.522109013991558,0.0004281280514386615,0.352576374234447,False
SNRNP200,Mac3,4.318509526028341,1.57086443121835e-05,0.41516657431370874,True
SNRNP25,Mac3,-0.7051181387891565,0.48073671931442663,-0.19031237849289528,False
SNRNP27,Mac3,-4.0982387052825615,4.163058387571893e-05,-0.656578046992375,True
SNRNP35,Mac3,-1.1750617880135548,0.23996999687074805,-0.33720737860887606,False
SNRNP40,Mac3,2.3972353826912887,0.01651930800607546,0.21277064113844002,False
SNRNP48,Mac3,3.357565858662353,0.0007863200880649569,0.2468583011983707,False
SNRNP70,Mac3,5.402195403123858,6.58301811100219e-08,0.08598580243431364,True
SNRPA,Mac3,-0.6668924108141177,0.5048408589120061,-0.17029819173377092,False
SNRPA1,Mac3,1.1483411934991923,0.25082773987931806,0.05884172280253264,False
SNRPB,Mac3,3.003941499132527,0.0026650656396729755,0.045587272721419936,False
SNRPB2,Mac3,1.7681114045746402,0.07704228123343279,0.0326307273397175,False
SNRPC,Mac3,1.0219925869215554,0.3067844090065447,-0.013753586838292975,False
SNRPD1,Mac3,3.3097369298583486,0.0009338369429227652,0.0943782842680152,False
SNRPD3,Mac3,4.232901771452377,2.3069528198866185e-05,0.15343979819878317,True
SNRPE,Mac3,9.491984538845868,2.2667700211507487e-21,0.39239065102746284,True
SNRPG,Mac3,19.072341390082098,4.286748296679915e-81,0.9868643266472583,True
SNRPN,Mac3,0.01982998612734484,0.984178997112661,0.09181225684499794,False
SNU13,Mac3,1.6759248338463653,0.09375291669735754,0.004619477797747962,False
SNUPN,Mac3,-0.3919644113242575,0.6950845096516978,-0.18916527767904245,False
SPECC1L,Mac3,1.3060457058138308,0.19153701494582598,-0.11473786042842349,False
SPEN,Mac3,2.0022881589883372,0.04525374877709388,0.0793950567406414,False
SRBD1,Mac3,0.739540001500774,0.4595791590611419,-0.0056550993965909235,False
SREK1,Mac3,3.719442319337416,0.00019966313587110122,0.2659453567562329,False
SREK1IP1,Mac3,-1.394314087459292,0.16322277868606072,-0.4335387409865801,False
SRPK1,Mac3,3.901310729841822,9.56732496506698e-05,0.41641629787292356,True
SRPK2,Mac3,-0.4995015530745914,0.6174260929356072,-0.16264761759852409,False
SRRM1,Mac3,5.611168951898764,2.009644376588288e-08,0.21746914749916524,True
SRRM2,Mac3,9.80529416242812,1.068352628026762e-22,0.4215745234354289,True
SRRM4,Mac3,0.0,1.0,0.0,False
SRRT,Mac3,5.3713175788134055,7.816341364912388e-08,0.30724681782356456,True
SRSF1,Mac3,4.6080086159534925,4.065438211440991e-06,0.2230259382982709,True
SRSF10,Mac3,5.495410888226664,3.898017424854583e-08,0.3293536341614809,True
SRSF11,Mac3,11.118687771906538,1.0175762040354083e-28,0.5914740470045308,True
SRSF12,Mac3,0.1103848441606549,0.912104172280951,0.30945947252963174,False
SRSF2,Mac3,3.770732141946665,0.00016276930942365228,-0.04229667159213513,False
SRSF3,Mac3,17.444432560380562,3.794684131810886e-68,0.7214028865412985,True
SRSF4,Mac3,6.263573416873512,3.7625388400031677e-10,0.636587197487831,True
SRSF5,Mac3,13.716062590056046,8.136555624600227e-43,0.5139404437158399,True
SRSF6,Mac3,4.363459573198553,1.2802160731972056e-05,0.16867654149120526,True
SRSF7,Mac3,8.351853874193951,6.719976768680449e-17,0.34340336038697483,True
SRSF9,Mac3,3.7595284076462048,0.00017023394780417832,0.16719039328917606,False
SSB,Mac3,3.944701815838502,7.989933873931328e-05,0.13972666797231437,True
STAU1,Mac3,0.7206661782265297,0.47111492632773866,-0.05592721780904597,False
STAU2,Mac3,-3.406953748639891,0.0006569225790141316,-1.8719981402853005,False
STOX2,Mac3,-0.0353572394157375,0.9717948813780528,-0.5248013985986473,False
STRAP,Mac3,1.4022440032953318,0.16084239561746194,-0.013259126577766622,False
STRBP,Mac3,3.296704014447609,0.0009782653666536882,1.0523029014964362,False
SUB1,Mac3,28.695039626791498,4.399653605818131e-181,1.303211599252565,True
SUGP1,Mac3,1.3583644427976118,0.17434807111302397,0.22720604025048097,False
SUGP2,Mac3,1.6641598735234333,0.0960804845521894,0.36249500363837495,False
SUPT6,Mac3,1.1509602482707284,0.24974858973523373,-0.01269965982950616,False
SYF2,Mac3,4.598966641146999,4.245917570872457e-06,0.17736623868234513,True
SYNCRIP,Mac3,4.279296455976731,1.8748500488421405e-05,0.145888462726373,True
SYNJ2,Mac3,0.32296478978366927,0.7467219079776809,0.21046727038971236,False
TAF15,Mac3,5.6767908242300305,1.3724512775555879e-08,0.2847826032427552,True
TARBP2,Mac3,-2.5690017247911987,0.010199194982752905,-0.5506757143088574,False
TARDBP,Mac3,7.671221818903759,1.7036562718286815e-14,0.5056033355142748,True
TCERG1,Mac3,4.682350277782056,2.8360432127573094e-06,0.4448568390773282,True
TDRD3,Mac3,0.9176876913376807,0.3587823934926243,0.2413942532649087,False
TDRD7,Mac3,-0.6423439688682117,0.5206498715641981,-0.32257189299962086,False
TFIP11,Mac3,-0.3938247716580074,0.693710414226306,-0.15389392668909974,False
THOC1,Mac3,0.3325783836871252,0.7394525626802615,0.0737623117086299,False
THOC3,Mac3,0.043921132795680974,0.9649672700188022,0.07575911707517324,False
THOC5,Mac3,-1.0373015856456533,0.2995953270431809,-0.29348325969844513,False
THOC7,Mac3,4.553954235529845,5.264681387177527e-06,0.3936193405515782,True
THRAP3,Mac3,9.520939644375629,1.7162015100134162e-21,0.7061668660366278,True
THUMPD1,Mac3,-0.36822662918858895,0.7127042559259262,-0.23149913003460565,False
THUMPD3,Mac3,0.4249936020541851,0.6708413387451443,-0.0844866610573698,False
TIA1,Mac3,5.0810078290780165,3.7543764308587655e-07,0.6360639695862114,True
TIAL1,Mac3,2.024903489079062,0.04287727527573579,0.03673143781747612,False
TJP2,Mac3,-1.5186776168092964,0.128843663390586,-0.6338602151956172,False
TMEM63A,Mac3,2.646450915892338,0.00813413088867651,0.38551057035998504,False
TNPO1,Mac3,2.9205162901995094,0.0034945192719887117,0.18243545310266462,False
TNRC6A,Mac3,4.4306092274798825,9.396723576277857e-06,0.3733552108229805,True
TOE1,Mac3,0.3466921788448476,0.7288225866041507,0.1369059195292488,False
TOPORS,Mac3,1.706761085858856,0.08786646806411623,0.09205346403254833,False
TRA2A,Mac3,15.93342503254505,3.714419108401429e-57,0.8130493613854899,True
TRA2B,Mac3,15.585641580878729,9.11436516290661e-55,0.8521838314911907,True
TRMT1,Mac3,0.9380892965619878,0.34819852191818357,0.01091720899676396,False
TRMT2A,Mac3,-0.030825858938000418,0.9754084177660814,0.007115853549733764,False
TTC14,Mac3,7.410740192955309,1.255964220430982e-13,0.6375839410188817,True
TXNL4A,Mac3,-0.6272947970063693,0.530466013364147,-0.11759431030039025,False
TXNL4B,Mac3,-0.437964159017983,0.6614122649740524,-0.7391515411943421,False
U2AF1,Mac3,5.7595300902466935,8.43484227198592e-09,0.22346172900855965,True
U2AF1L4,Mac3,-0.5023804347083831,0.6153999390747049,-0.5341754323225096,False
UHMK1,Mac3,1.6233358769258386,0.10451762411462007,0.0030322751528286673,False
UNK,Mac3,0.9765228860268312,0.32880541229512295,0.11130682917565649,False
UNKL,Mac3,1.749944310365731,0.0801279237005628,0.4828609831142674,False
USP39,Mac3,0.1900373670537214,0.8492798493648133,-0.10307850668703544,False
WBP4,Mac3,-2.108515773352903,0.034986399841004386,-0.30617838456696056,False
WDR83,Mac3,-1.4145597965662458,0.15719760342486963,-0.4235243754746554,False
WTAP,Mac3,1.3702541200144265,0.17060758950265353,0.02973839979157411,False
XAB2,Mac3,2.735540350422527,0.006227795042717866,0.3871971738234148,False
YBX1,Mac3,-10.161059495302933,2.9584386877238112e-24,-0.34744897693959587,True
YBX2,Mac3,-0.015735114778197112,0.9874457129188382,-0.09740800982248168,False
YTHDF1,Mac3,1.3469944193053083,0.1779820300458399,0.018707886492046022,False
YTHDF2,Mac3,1.2845008623955994,0.19896676202632735,0.14664726236076486,False
YTHDF3,Mac3,4.86177631578126,1.1633704201071935e-06,0.3210991502720111,True
ZC3H10,Mac3,2.5922822116492976,0.009534152593577927,0.5927043116944901,False
ZC3H11A,Mac3,1.5096668212262734,0.13112846142762433,0.5724690911427968,False
ZC3H12A,Mac3,4.723517245837828,2.318002923003899e-06,0.6463904270140768,True
ZC3H12D,Mac3,1.51604816896327,0.12950717284757132,0.39502325245431713,False
ZC3H13,Mac3,3.729242988581696,0.00019205588382830596,0.24248509505641458,False
ZC3H15,Mac3,1.3599753693435963,0.17383771838560946,0.01031449086826175,False
ZC3H3,Mac3,0.4133533586251357,0.6793477415035156,-0.0033304598142729347,False
ZC3H6,Mac3,1.111269096792568,0.2664525371176314,0.5480885759300711,False
ZC3H7A,Mac3,8.763315693261866,1.895897599247e-18,0.6169496164710999,True
ZC3H8,Mac3,0.1200607965110522,0.9044349875445935,-0.41075164378198004,False
ZC3HAV1L,Mac3,0.33457385398924794,0.7379465707825668,0.15635575365049093,False
ZCCHC17,Mac3,-2.247232138573905,0.02462519524656851,-0.30745660354191084,False
ZCCHC7,Mac3,8.819791660041737,1.1467288174369594e-18,0.8120503438719533,True
ZCCHC8,Mac3,0.7226616485286524,0.46988778305098045,-0.03124932602493402,False
ZCRB1,Mac3,-1.5263892780810415,0.12691294627129532,-0.23321258537341727,False
ZFP36,Mac3,21.098273793535693,8.249305991194947e-99,0.9880791100533823,True
ZFP36L1,Mac3,10.50353208590475,8.320720958555811e-26,0.5031607015842212,True
ZFP36L2,Mac3,20.7448261162722,1.3651713579534741e-95,0.8800135955891903,True
ZFP638,Mac3,5.727914357647435,1.0167286900325201e-08,0.3777347866834555,True
ZMAT5,Mac3,-1.754517263141429,0.07934191451164904,-0.25060271029419123,False
ZRSR2,Mac3,4.398494627305094,1.0900432469909523e-05,0.5028788966993325,True
ACIN1,Mac4,-2.551462260124383,0.010727194127422244,0.018304387075900763,False
ADAD1,Mac4,0.0,1.0,0.0,False
ADAR,Mac4,-2.810822588162299,0.004941502508716504,-0.2862735978240778,False
ADARB1,Mac4,-0.16739928912671198,0.8670558844784668,0.18113892414042554,False
ADARB2,Mac4,-0.014696510049609108,0.9882743036357122,-0.03983228559030354,False
AFF2,Mac4,0.0,1.0,0.0,False
AGO1,Mac4,-2.8182355538477912,0.004828836990289258,-0.16473397746735863,False
AKAP1,Mac4,-1.2148779437584407,0.22441264721150977,-0.45670139113732944,False
ALYREF,Mac4,-3.5773922647469734,0.00034703918161626087,-0.03586465158009933,False
ANKRD17,Mac4,-4.621319023114266,3.813078838167183e-06,-0.09140373218712128,True
ANKS1,Mac4,-3.3060173240412998,0.0009463223660463304,-0.5356864073356777,False
AQR,Mac4,-3.707324081335274,0.00020946082322828122,-0.15104852679672565,False
ARGLU1,Mac4,-5.258244486047032,1.4543708266892462e-07,-0.311892896022016,True
ARL6IP4,Mac4,-5.928783542170562,3.0518706915098293e-09,-0.11811319536223941,True
BCAS2,Mac4,-5.368748724282082,7.928479236765657e-08,-0.12894158426708202,True
BCLAF1,Mac4,-5.77367927857459,7.755900082241863e-09,-0.1839324919796006,True
BICC1,Mac4,-0.12052001049488643,0.9040712290957597,0.04009817390105297,False
BOLL,Mac4,0.0,1.0,0.0,False
BUD13,Mac4,-1.6842099855824302,0.09214109411896748,0.07354727972935882,False
C1QBP,Mac4,-2.7091621402212893,0.0067453366555187905,0.09661929983767159,False
CACNA1E,Mac4,-0.46263808347947577,0.6436238060730597,-1.3953187726930532,False
CARHSP1,Mac4,-5.130160518325047,2.8949520891649095e-07,-0.13377854103411568,True
CASC3,Mac4,-3.6905568301436453,0.0002237636884688995,-0.4714124594869835,False
CCAR1,Mac4,-5.291908409751665,1.210465142317177e-07,-0.10853177538250502,True
CCNL1,Mac4,-0.8743776372910539,0.3819126316758886,-0.15397452868838268,False
CD2BP2,Mac4,-2.906788497962755,0.003651600022017724,0.10777986586864596,False
CDC5L,Mac4,-5.061797300344772,4.1532246247754333e-07,-0.07540772184115685,True
CDK11B,Mac4,-5.772945891086791,7.789746224387431e-09,-0.29142121208930494,True
CDK12,Mac4,-1.222679173408062,0.22145089617592761,0.12096850987803709,False
CDK13,Mac4,-4.455206757127907,8.381238313193394e-06,-0.24561972303287405,True
CDKN2AIP,Mac4,-1.9767309321862936,0.04807205242458744,-0.33147243351696964,False
CELF1,Mac4,-6.3438664801176925,2.2406904444606746e-10,-0.42920456745343927,True
CELF2,Mac4,-3.879555099793364,0.00010464769484840435,-0.182207602574616,True
CELF3,Mac4,0.0,1.0,0.0,False
CELF4,Mac4,-3.722768359019501,0.0001970502908167723,-0.45338274682042856,False
CELF5,Mac4,-0.15943268778866554,0.8733279871383403,-0.3693852408724043,False
CELF6,Mac4,-0.04408953014882733,0.9648330384014412,-0.040328693945147084,False
CFAP20,Mac4,-5.066233575638612,4.057639858810232e-07,-0.03758323239793793,True
CHERP,Mac4,-2.992271280731739,0.0027691007516484722,-0.0017395415084200394,False
CIR1,Mac4,-4.491020512782066,7.088272328380299e-06,-0.12072284788653853,True
CIRBP,Mac4,-5.250536727351738,1.5165666149493766e-07,-0.10339497869493819,True
CLASRP,Mac4,-1.6355978992588454,0.10192377032987177,0.05353881585512399,False
CLK2,Mac4,-1.5308385296782168,0.12580930449420902,-0.11985366215277349,False
CLK3,Mac4,-4.3803652830054105,1.1848052436855396e-05,-0.17991655706498744,True
CLK4,Mac4,-5.113652109776171,3.1598908034077423e-07,-0.5596446648653428,True
CLNS1A,Mac4,-5.690281617094445,1.2683002311606419e-08,-0.07428636392627475,True
CLP1,Mac4,-2.4765129349007404,0.01326728175199613,-0.29426126737253444,False
CNBP,Mac4,-3.4785431355091916,0.0005041472914866869,-0.12134888212453276,False
CNOT4,Mac4,-3.4572533281428055,0.0005457115866627257,0.028248621145405828,False
CPEB1,Mac4,-1.1610314839925293,0.24562909606651706,-0.3149722211537731,False
CPEB2,Mac4,-2.1323600711411808,0.03297725720967772,-0.2479851681922174,False
CPEB3,Mac4,-0.7288577415503303,0.4660886866150604,-0.389638695054652,False
CPEB4,Mac4,-2.558278449716863,0.010519182502715321,0.17400592748435972,False
CPNE1,Mac4,-0.26871461354405146,0.7881493052988906,-0.6264041379823839,False
CPSF1,Mac4,-2.927488719309538,0.003417114566846105,-0.24102500071193944,False
CPSF2,Mac4,-4.867866640335937,1.12809411120268e-06,-0.07043767999347406,True
CPSF3,Mac4,-4.177677113583454,2.945013213508631e-05,-0.026178339781312232,True
CPSF4,Mac4,-2.4695745140602936,0.013527384245938748,0.016979249088472592,False
CPSF4L,Mac4,0.031657893223301814,0.9747448743813024,0.34652755224056925,False
CPSF7,Mac4,-4.055438675543627,5.0040300212850634e-05,-0.29696701018500704,True
CRNKL1,Mac4,-3.958962270531076,7.52761261531545e-05,-0.0889710758983675,True
CSDC2,Mac4,-0.13226859044648198,0.8947718502556694,-0.18732766464845205,False
CSDE1,Mac4,-4.2549919729589165,2.0905651498090198e-05,-0.1504244115186344,True
CSTF1,Mac4,-3.2557587109068735,0.0011308981404909782,-0.16942479461693516,False
CSTF2,Mac4,-2.9835065812452055,0.002849659072185458,-0.13307602148422237,False
CSTF2T,Mac4,-1.9259258734727231,0.054113630247886485,-0.19792162479031683,False
CSTF3,Mac4,-2.6379732233909663,0.008340316714563322,-0.2023633649690182,False
CTNNBL1,Mac4,-2.6638215372991585,0.007725853773604641,0.22570354636555923,False
CWC15,Mac4,-4.351986063256973,1.3490983971863086e-05,-0.05758142218133511,True
CWC22,Mac4,-2.27767864482643,0.022745730987050863,-0.012021026690606007,False
CWC25,Mac4,-2.423040358952138,0.01539121665487663,-0.024715424074014614,False
D1PAS1,Mac4,0.0,1.0,0.0,False
DAZAP1,Mac4,-5.685910052461293,1.3011787075214224e-08,-0.10135952634244916,True
DAZL,Mac4,-0.024791373116953133,0.9802213722005585,0.05343851815094747,False
DDX1,Mac4,-4.549432669163194,5.379074152313023e-06,0.007551730302726156,True
DDX17,Mac4,-4.814638526883268,1.4746657822517e-06,-0.3963759018614308,True
DDX19A,Mac4,-3.6302824447493824,0.0002831112470378161,-0.04732594202015061,False
DDX20,Mac4,-1.486252884464114,0.13721224397448503,-0.1655334746394379,False
DDX39,Mac4,-6.743907784491543,1.5418241762939966e-11,-0.24955807402198804,True
DDX39B,Mac4,-6.5772346927792205,4.792779746496502e-11,-0.3215922578737924,True
DDX3X,Mac4,-5.589246705540087,2.2805675704737293e-08,-0.3117469456137991,True
DDX41,Mac4,-5.192872338605229,2.0707418184299783e-07,-0.025663898502637394,True
DDX46,Mac4,-3.799098178337823,0.00014522355918801316,-0.002965326866652518,False
DDX5,Mac4,-3.446396317294024,0.0005681165220290492,-0.20540579119478153,False
DDX50,Mac4,-2.061811070844329,0.03922572664894674,0.0259359466429272,False
DGCR14,Mac4,-1.8184774164368336,0.06899119535924178,0.3255574297209387,False
DGCR8,Mac4,-1.9082095325910027,0.0563641400516931,-0.21037286434447378,False
DGKQ,Mac4,-1.2400503907661127,0.2149567564689303,-0.2965625437770094,False
DHX15,Mac4,-3.112877572107543,0.001852728563475285,-0.04819820428032617,False
DHX16,Mac4,-3.2549462326115672,0.001134138350852243,-0.25472041835011705,False
DHX30,Mac4,-5.000767957242481,5.710240483646402e-07,-0.4818278784836876,True
DHX35,Mac4,-1.4101459574214954,0.15849658947067102,-0.6273997877448183,False
DHX38,Mac4,-3.5762993735886854,0.0003484925416345935,-0.15129346674084765,False
DHX57,Mac4,-1.3333272131113079,0.18242444701606975,-0.2562597171004337,False
DHX8,Mac4,-1.7248842308616077,0.08454833795210066,0.15845316633357776,False
DHX9,Mac4,-3.934472880497334,8.337948211880957e-05,-0.30119943050600195,True
DICER1,Mac4,-4.995713335635399,5.861868163793024e-07,-0.4086650840013588,True
DNAJC17,Mac4,-1.9416793243135713,0.052175933214005155,-0.06085020251722151,False
DNAJC8,Mac4,-6.2356199249333155,4.4999245876139134e-10,-0.17706721199700137,True
DND1,Mac4,-0.15229294489274486,0.8789558891764023,0.2706676082996371,False
DPPA5A,Mac4,0.0,1.0,0.0,False
DROSHA,Mac4,-1.5746835973311113,0.11532949578254811,-0.161840127096347,False
DUS3L,Mac4,-3.1192335970017964,0.0018132214576624564,-0.26960894289843873,False
EEF1A1,Mac4,6.206794920633471,5.407609034110204e-10,0.09942295637753062,True
EFTUD2,Mac4,-3.6515722521157685,0.0002606397472097564,0.08860991284619146,False
EIF2AK2,Mac4,-3.517793746253231,0.00043515043904802844,-0.21332157800258944,False
EIF2D,Mac4,-2.653647583424307,0.007962694122773508,-0.09447583569695706,False
EIF2S1,Mac4,-3.790980585458171,0.00015005368461489763,0.05642240564692891,False
EIF2S2,Mac4,-4.417674573928807,9.976848187323014e-06,-0.09956831176474967,True
EIF3A,Mac4,-2.6649863291915445,0.0076991452553764,-0.07346625284687835,False
