cellType,TF,nTargets,sigTargets,percSig,nUp,nDown,meanLFC_up,meanLFC_down
Mac4,RUNX2,9593,2285,0.23819451683519233,2919,6284,0.14798089976100304,-0.2746668655352584
Mac4,RUNX3,6408,1733,0.2704431960049938,1916,4387,0.13535682971870777,-0.27048900341104937
Mac4,RXRA,13967,2673,0.19137968067587885,3969,8452,0.15631715711649272,-0.2859144008758436
Mac4,RYBP,3355,603,0.1797317436661699,903,2059,0.16382947368218265,-0.305474390015999
Mac4,SALL1,104,24,0.23076923076923078,32,66,0.12574225617015775,-0.3135016828022761
Mac4,SALL4,2160,541,0.25046296296296294,581,1473,0.13440406775259406,-0.27244750610431023
Mac4,SAP18,17,6,0.35294117647058826,6,10,0.09601191347969314,-0.2709942507979931
Mac4,SAP30,6,1,0.16666666666666666,2,4,0.08190023662846313,-0.2793502390701274
Mac4,SATB1,7703,2029,0.26340386862261456,2325,5257,0.13493358908698722,-0.27935798374688103
Mac4,SATB2,1,0,0.0,1,0,0.018004937225247986,
Mac4,SHOX2,6335,1643,0.25935280189423837,1998,4163,0.13544288637021978,-0.25225393355272113
Mac4,SIM2,266,65,0.24436090225563908,84,170,0.13450058744224028,-0.24175110961618504
Mac4,SIN3A,6680,1712,0.2562874251497006,2080,4451,0.13129828765147386,-0.2553944747369588
Mac4,SIN3B,528,154,0.2916666666666667,177,348,0.11962296934803568,-0.1952952246771082
Mac4,SIX2,1909,415,0.21739130434782608,580,1204,0.1544843680836337,-0.2825605118933882
Mac4,SIX4,3032,750,0.24736147757255936,932,1993,0.12900958702980642,-0.2517103365198209
Mac4,SMAD1,179,38,0.2122905027932961,50,121,0.10758258089997115,-0.29281428092650186
Mac4,SMAD2,7310,1692,0.23146374829001368,2091,4790,0.1441005961402354,-0.27694135459826275
Mac4,SMAD3,10384,2346,0.22592449922958396,3106,6688,0.14998245218988737,-0.27569723866340545
Mac4,SMAD4,7459,1912,0.2563346293068776,2349,4918,0.1507379593673066,-0.28600647742688196
Mac4,SMAD6,1,1,1.0,0,1,,-0.07817872264100334
Mac4,SMC1A,12432,2559,0.20583976833976833,3604,7732,0.1515355179372635,-0.2828135455281465
Mac4,SMC3,4283,1072,0.2502918515059538,1314,2830,0.14453801111551254,-0.2913569263113041
Mac4,SMC5,163,58,0.3558282208588957,40,120,0.10113778042554075,-0.27524071167006287
Mac4,SMYD3,3789,1004,0.2649775666402745,1121,2568,0.13638244572103853,-0.2676743443978312
Mac4,SNAI1,3970,1196,0.3012594458438287,1212,2720,0.1260177944172479,-0.24546967438431938
Mac4,SNAI2,105,24,0.22857142857142856,28,71,0.13718444065170618,-0.40271897616873664
Mac4,SOX10,42,14,0.3333333333333333,13,28,0.10572091811803369,-0.323721933325924
Mac4,SOX11,62,18,0.2903225806451613,16,43,0.155880607218213,-0.28842820635902133
Mac4,SOX17,5064,1334,0.26342812006319116,1565,3391,0.13419219807465038,-0.2547159416318532
Mac4,SOX2,14376,2671,0.18579577072899275,4026,8594,0.1531532809039595,-0.28130558176806936
Mac4,SOX3,412,100,0.24271844660194175,108,291,0.14019366485332702,-0.26761386749019106
Mac4,SOX30,27,6,0.2222222222222222,5,21,0.12870080583672452,-0.3282871800939132
Mac4,SOX4,528,160,0.30303030303030304,159,363,0.13471175112887887,-0.23580179257691453
Mac4,SOX5,1,0,0.0,0,1,,-0.0990093550808484
Mac4,SOX6,4,0,0.0,0,4,,-0.23614415499000302
Mac4,SOX7,3,0,0.0,1,2,0.09353127121668336,-0.25117242403845275
Mac4,SOX9,5100,1331,0.26098039215686275,1538,3412,0.13448903711025995,-0.26027804180422803
Mac4,SP1,10074,2187,0.2170935080405003,2980,6457,0.1488325393625883,-0.27338741329545674
Mac4,SP3,9645,1948,0.20196993260756868,2789,6006,0.14904807965745615,-0.28212860598801365
Mac4,SP5,25,2,0.08,7,18,0.23795615327343939,-0.20631300965600852
Mac4,SP7,1449,403,0.2781228433402346,452,956,0.14495832920601573,-0.2537662614618304
Mac4,SP9,348,77,0.22126436781609196,110,220,0.1463923302777944,-0.25853287122221785
Mac4,SPI1,15283,2711,0.17738663874893673,4137,8934,0.16091573262115966,-0.2949555488073337
Mac4,SPIB,2,1,0.5,0,2,,-0.20289816081310486
Mac4,SPIN1,139,41,0.2949640287769784,41,97,0.14354891990095572,-0.20417699877915851
Mac4,SRF,8484,2048,0.2413955681282414,2591,5574,0.14077307288358173,-0.2621321184989427
Mac4,SRSF1,7,1,0.14285714285714285,3,3,0.190406827417097,-0.3934129767597292
Mac4,SRSF2,175,45,0.2571428571428571,47,114,0.13531299962187096,-0.2617621547377112
Mac4,SSRP1,544,143,0.26286764705882354,152,382,0.133495632969589,-0.2772204361857683
Mac4,STAG1,1008,218,0.21626984126984128,298,637,0.14143454303758923,-0.245975445637753
Mac4,STAG2,3371,824,0.24443785226935627,1001,2209,0.14470448162510413,-0.2943677072447616
Mac4,STAT1,12378,2690,0.21732105348198416,3680,7917,0.15718412555854316,-0.2935491825053143
Mac4,STAT2,5793,1705,0.29432073191783187,1837,3916,0.1341675701860466,-0.2625436834211309
Mac4,STAT3,11990,2626,0.2190158465387823,3578,7708,0.1528330621241516,-0.2936450909970629
Mac4,STAT4,2435,723,0.2969199178644764,784,1630,0.12725483704526977,-0.25920139427065825
Mac4,STAT6,9284,2404,0.25894011202068073,2890,6124,0.1518691808971461,-0.2795789111116998
Mac4,STRA8,1058,286,0.27032136105860116,278,755,0.13077025665023864,-0.23206716143616574
Mac4,SUMO1,240,73,0.30416666666666664,76,153,0.12429928273688658,-0.2668082765876345
Mac4,SUMO2,1551,397,0.2559638942617666,480,1021,0.14727345853477156,-0.26024688782795236
Mac4,SUZ12,13074,2448,0.1872418540614961,3654,7864,0.15223088031903667,-0.2826983971585534
Mac4,TAF1,83,27,0.3253012048192771,23,58,0.14391215247621975,-0.270291213190461
Mac4,TAF10,21,7,0.3333333333333333,6,15,0.3225824322354934,-0.28190545606594636
Mac4,TAF12,3583,1090,0.3042143455205135,1110,2446,0.13570750240796076,-0.2512059047377234
Mac4,TAF2,2442,769,0.31490581490581493,747,1679,0.11592022521673594,-0.22783287226295434
Mac4,TAF7L,437,131,0.2997711670480549,140,288,0.10983455815316423,-0.21764921026533257
Mac4,TAF9B,40,12,0.3,14,25,0.1378071326202426,-0.19247571717589834
Mac4,TAL1,4187,1122,0.2679722951994268,1232,2790,0.13732479583881074,-0.2640440828206956
Mac4,TBL1X,2989,799,0.26731348277015726,911,1965,0.13301258959890386,-0.2548603102161102
Mac4,TBP,13047,2660,0.2038782861960604,3820,8119,0.15303377436006832,-0.2820900408291185
Mac4,TBPL1,2886,779,0.26992376992376993,879,1912,0.1289966861839568,-0.2350313167870493
Mac4,TBR1,658,170,0.25835866261398177,189,443,0.12875354100410633,-0.25208961388974177
Mac4,TBX19,210,48,0.22857142857142856,55,148,0.11331579688519022,-0.25167661528793867
Mac4,TBX20,12,4,0.3333333333333333,3,9,0.04869165938557627,-0.10406587159268381
Mac4,TBX21,6874,1854,0.2697119581029968,2077,4690,0.1375375042641118,-0.27455727266022556
Mac4,TBX3,8709,1730,0.19864507980250315,2476,5346,0.15116464432182058,-0.28424430386406613
Mac4,TBX4,3,0,0.0,0,3,,-0.47833371983647455
Mac4,TBX5,9609,2233,0.2323863045061921,2916,6262,0.14368504498693827,-0.2717430684294887
Mac4,TBX6,139,28,0.2014388489208633,46,89,0.13603200400620713,-0.26035621470710174
Mac4,TCF7,4455,1327,0.2978675645342312,1329,3092,0.1254337075194642,-0.255079283184296
Mac4,TEAD1,2028,529,0.2608481262327416,644,1343,0.14024888740905977,-0.27719753528311225
Mac4,TEAD2,9,1,0.1111111111111111,3,6,0.08038318019463124,-0.33783458508379666
Mac4,TEAD4,9245,2211,0.23915630070308275,2783,6018,0.14334009479980458,-0.27161321112373576
Mac4,TET1,10130,2015,0.19891411648568608,2886,6255,0.1500888597186274,-0.2834337607873697
Mac4,TET2,8532,2050,0.24027191748710736,2589,5552,0.14015902382005285,-0.2701538218973782
Mac4,TET3,181,52,0.287292817679558,44,134,0.1763880245708844,-0.22903388419482146
Mac4,TEX10,62,17,0.27419354838709675,17,44,0.12594858109031182,-0.21908866271214153
Mac4,TFE3,180,48,0.26666666666666666,62,115,0.12449966447507296,-0.28059610834284704
Mac4,TGIF1,494,149,0.3016194331983806,151,340,0.1339010537789113,-0.246260677503858
Mac4,TGIF2,2,0,0.0,0,2,,-0.14936262817816082
Mac4,THAP1,615,155,0.25203252032520324,209,387,0.13398600700873162,-0.21510942304767353
Mac4,TLE3,4082,1002,0.24546790788829007,1274,2680,0.15567128952770246,-0.28333614745370267
Mac4,TLX1,3,0,0.0,0,3,,-0.20774906053467812
Mac4,TOP2B,1402,292,0.20827389443651925,446,879,0.1475980336981058,-0.3086831256713391
Mac4,TOX,940,316,0.33617021276595743,226,708,0.11730278101746723,-0.26065444843126545
Mac4,TOX3,3,2,0.6666666666666666,0,3,,-0.20216648589367678
Mac4,TRPS1,6,0,0.0,1,5,0.07034124082350335,-0.5717842854496842
Mac4,UBN1,2,1,0.5,0,1,,-0.13346532480009543
Mac4,USF1,731,219,0.29958960328317374,234,484,0.13523547323252186,-0.26493292261714346
Mac4,USF2,3830,1078,0.2814621409921671,1195,2576,0.1573878160282897,-0.26983161227085667
Mac4,UTF1,4800,919,0.19145833333333334,1317,2974,0.15720447203608554,-0.2849470101803322
Mac4,UTP6,596,146,0.24496644295302014,181,397,0.14090413927879988,-0.27822496572155553
Mac4,VDR,8449,2069,0.24488105101195407,2608,5439,0.14611424586211902,-0.26795257104161274
Mac4,VSX2,19,9,0.47368421052631576,2,16,0.22560774053677768,-0.41630442380998117
Mac4,WDR43,922,250,0.27114967462039047,276,617,0.12681982542923276,-0.25825336681153893
Mac4,WDR5,36,16,0.4444444444444444,20,16,0.07137155207473792,-0.13177336651085605
Mac4,WIZ,417,112,0.2685851318944844,121,286,0.1240741851994266,-0.22718626800075373
Mac4,WT1,506,112,0.22134387351778656,149,345,0.1535265555456011,-0.33834514371185354
Mac4,XBP1,1679,469,0.2793329362715902,526,1112,0.129573726138672,-0.24111210697817234
Mac4,YAP1,6969,1855,0.2661787917922227,2142,4655,0.1360518916469978,-0.25646998622150463
Mac4,ZEB1,4645,1031,0.22195909580193757,1326,2968,0.14471559056245445,-0.2772203958603899
Mac4,ZFAT,179,46,0.2569832402234637,45,125,0.09666340641394935,-0.2957988785331458
Mac4,ZFP57,4127,782,0.18948388660043616,1148,2521,0.15711504460233494,-0.2887663665107584
Mac4,ZFP64,26,7,0.2692307692307692,12,14,0.10568043913292711,-0.179245634603217
Mac4,ZFP92,11,3,0.2727272727272727,2,7,0.1298804281271908,-0.4487869923506819
Mac4,ZFX,557,161,0.289048473967684,166,381,0.11092919972191279,-0.23670976237670335
Mac4,ZIC1,316,69,0.21835443037974683,78,225,0.12769860673967132,-0.2634126207334455
Mac4,ZIC2,4632,920,0.19861830742659758,1255,2936,0.151120865866968,-0.2879781412711139
Mac4,ZIC3,1566,371,0.23690932311621968,481,1022,0.14785288397257643,-0.2833716425734405
Mac4,ZMIZ1,1385,467,0.3371841155234657,397,982,0.11162958692156766,-0.22332028840048482
Mac5,ABCC9,452,168,0.37168141592920356,138,283,0.34531178256231987,-0.49217403399169346
Mac5,AEBP2,248,37,0.14919354838709678,50,113,0.3765696444515998,-0.6370579881648802
Mac5,AFF3,1660,881,0.5307228915662651,619,985,0.32919208144589335,-0.5466207810943683
Mac5,AFF4,139,65,0.4676258992805755,38,94,0.39106755945159727,-0.6284946664170401
Mac5,AHR,386,189,0.4896373056994819,136,239,0.31500316545364526,-0.6231779516935174
Mac5,AIRE,66,28,0.42424242424242425,19,46,0.321766804023789,-0.5742918450885837
Mac5,ARNT2,8018,3584,0.44699426290845595,2902,4675,0.3482005055574153,-0.5267776778552787
Mac5,ASCL1,2990,1310,0.43812709030100333,1107,1730,0.3471361815221535,-0.5616126310314428
Mac5,ASCL2,1453,795,0.547143840330351,562,876,0.32854093266323553,-0.5377072145622676
Mac5,ASH2L,1326,681,0.5135746606334841,486,804,0.3189899024090782,-0.5048596394569063
Mac5,ASXL1,3019,1669,0.5528320635972176,1151,1844,0.32661965989993763,-0.5300559455926755
Mac5,ATF2,1710,899,0.5257309941520468,666,1014,0.3334194214838936,-0.5435894631397509
Mac5,ATF3,6454,3396,0.5261853114347691,2463,3901,0.372203508280391,-0.589425681200925
Mac5,ATF4,862,488,0.5661252900232019,364,486,0.3030773073060562,-0.5450850336350381
Mac5,ATF7,709,349,0.4922425952045134,253,435,0.3806138544211851,-0.5165334561293047
Mac5,ATOH1,959,408,0.4254431699687174,294,614,0.33402116538846655,-0.6197443400313226
Mac5,ATRX,4161,1942,0.46671473203556835,1510,2497,0.3573109423921653,-0.5520925105104371
Mac5,AURKB,204,117,0.5735294117647058,75,127,0.3238415414565388,-0.5670928583264273
Mac5,AUTS2,66,38,0.5757575757575758,26,39,0.29042610627221765,-0.39781101913245137
Mac5,BACH1,2068,1083,0.5236943907156673,784,1239,0.3524537834900043,-0.5290781513587587
Mac5,BACH2,2187,1137,0.5198902606310014,800,1357,0.35193137913506317,-0.5846837229082132
Mac5,BATF,8777,4348,0.4953856670844252,3220,5414,0.34537347468496754,-0.5920575024834158
Mac5,BATF3,1052,541,0.5142585551330798,373,669,0.31990475408456515,-0.6002132356903658
Mac5,BAZ1A,3,0,0.0,0,2,,-0.5610312123125745
Mac5,BAZ1B,1033,330,0.3194578896418199,282,551,0.33377893140289205,-0.5790016203395907
Mac5,BBX,157,90,0.5732484076433121,64,90,0.29232034883677493,-0.502306669890355
Mac5,BCL6,1050,420,0.4,348,624,0.357759362613157,-0.6179612855818798
Mac5,BCOR,9,2,0.2222222222222222,2,6,0.2826782509900023,-1.1239763552936821
Mac5,BMI1,298,34,0.11409395973154363,56,129,0.2841869563913498,-0.5765267259679004
Mac5,BRCA1,1052,460,0.4372623574144487,372,633,0.327586694957968,-0.5926843438212501
Mac5,BRD2,9587,4448,0.4639616146865547,3498,5678,0.3436729399787677,-0.5544328397499649
Mac5,BRD3,3,1,0.3333333333333333,0,3,,-0.5340474777563397
Mac5,BRD4,14042,5332,0.3797179888904714,4737,7952,0.3533181075313988,-0.5681940181108632
Mac5,BRD9,4184,2187,0.5227055449330784,1600,2514,0.3518646479994379,-0.525868336418991
Mac5,BRWD1,1,1,1.0,0,1,,-0.04081340394239863
Mac5,CAPG,192,107,0.5572916666666666,76,109,0.3189698692393931,-0.5261202047311735
Mac5,CBX1,1,0,0.0,0,0,,
Mac5,CBX2,334,124,0.3712574850299401,96,172,0.3418650035997697,-0.5654126798231096
Mac5,CBX3,619,333,0.5379644588045234,239,369,0.305480877827002,-0.5215107491337272
Mac5,CBX7,7647,3040,0.3975415195501504,2442,4478,0.3456187479969262,-0.5739508229740672
Mac5,CBX8,812,434,0.5344827586206896,319,463,0.32918026946026735,-0.5314439750313449
Mac5,CCL5,91,46,0.5054945054945055,33,57,0.25247660914625164,-0.48827478058619445
Mac5,CCNY,2540,1274,0.5015748031496063,864,1651,0.32290963217309376,-0.5594821862846941
Mac5,CDK6,5083,2647,0.5207554593743852,1891,3132,0.3317653133026595,-0.5689787512386576
Mac5,CDK7,680,374,0.55,275,397,0.3537515417537166,-0.4690859777081048
Mac5,CDK8,706,369,0.5226628895184136,270,416,0.3476836392632482,-0.5522728910758116
Mac5,CDK9,2390,1266,0.5297071129707113,891,1474,0.34189692604298116,-0.5146812126305729
Mac5,CDX2,5791,2745,0.4740113969953376,2100,3381,0.3541260908352815,-0.5342689494004003
Mac5,CEBPA,13955,5271,0.3777140809745611,4644,7705,0.349184157993298,-0.5683920868348333
Mac5,CEBPB,13393,5159,0.3852012245202718,4539,7477,0.35348354182943365,-0.5676411071007359
Mac5,CEBPD,881,450,0.5107832009080591,291,583,0.41364659986867214,-0.6678808345156971
Mac5,CEBPE,625,328,0.5248,219,398,0.3407161824001453,-0.6130020780189779
Mac5,CEBPG,2,1,0.5,1,0,0.1343351384764584,
Mac5,CHD1,454,210,0.46255506607929514,128,316,0.2898424249986214,-0.5766299397581491
Mac5,CHD2,340,189,0.5558823529411765,128,210,0.3745379798340638,-0.5207996653254252
Mac5,CHD4,9322,4504,0.4831581205749839,3450,5644,0.34940571547291904,-0.5738807055219672
Mac5,CHD7,3805,2093,0.550065703022339,1499,2270,0.3380977196795332,-0.5309819572447773
Mac5,CHD8,2537,1392,0.5486795427670477,984,1527,0.3161754604922072,-0.4914027815452795
Mac5,CLOCK,5196,2508,0.48267898383371827,1884,3122,0.342437474914172,-0.5637116158467477
Mac5,CREB1,10124,4550,0.4494271039114974,3686,5975,0.3559064751653096,-0.5492174345621684
Mac5,CRTC2,1328,715,0.5384036144578314,514,790,0.3634704087953829,-0.5972943765087116
Mac5,CRX,121,61,0.5041322314049587,52,64,0.2726808448174813,-0.4871752891691601
Mac5,CTCF,15434,5308,0.34391602954516004,4868,8319,0.34872769945339877,-0.5635374908735017
Mac5,CTCFL,5183,2397,0.46247347096276287,1843,3138,0.3388758541727245,-0.5500797285095208
Mac5,CTR9,108,55,0.5092592592592593,34,70,0.34662928929234715,-0.4921642930488661
Mac5,CUX2,4,1,0.25,2,1,0.028085041101134814,-1.1309092113458217
Mac5,CXXC1,3178,1651,0.5195091252359975,1246,1846,0.32636332292142306,-0.4826355757635403
Mac5,CXXC5,85,50,0.5882352941176471,34,51,0.3696801466789195,-0.41312040733627653
Mac5,DDIT3,2,1,0.5,1,1,0.06435323964793999,-1.8365004541464565
Mac5,DLX1,4,3,0.75,3,1,0.2577790402233238,-0.1076787122903653
Mac5,DLX2,81,32,0.3950617283950617,24,44,0.42772147690328693,-0.5711377955195469
Mac5,DLX3,160,71,0.44375,51,106,0.31543648986110834,-0.6204279468525118
Mac5,DLX5,634,322,0.5078864353312302,223,399,0.3415664977103385,-0.5287053910114415
Mac5,DMAP1,130,79,0.6076923076923076,52,75,0.285811833885561,-0.4931205608751347
Mac5,DMC1,10201,4277,0.41927262033134005,3527,5836,0.338687977553814,-0.5330962785613783
Mac5,DMRT1,77,30,0.38961038961038963,19,48,0.48354315815267196,-0.6192984918892014
Mac5,DNMT1,4,0,0.0,0,3,,-0.3756301496355115
Mac5,DPEP2,693,281,0.4054834054834055,213,406,0.3168088114358737,-0.5411439165500761
Mac5,DPEP3,725,312,0.4303448275862069,248,434,0.3501749885211612,-0.6149005280075057
Mac5,DPPA2,4183,1449,0.3464021037532871,1298,2456,0.3398815118776264,-0.5695037102535705
Mac5,DPPA4,6593,2560,0.3882906112543607,2180,3872,0.34694609185233155,-0.5456916571678426
Mac5,DPY30,3145,1452,0.4616852146263911,1121,1916,0.335904705210811,-0.5218404847446552
Mac5,E2F1,5713,2951,0.5165412217748994,2126,3470,0.3505915832294589,-0.5348494096551707
Mac5,E2F3,1720,849,0.4936046511627907,609,1086,0.36185252695867137,-0.5594039034208802
Mac5,E2F4,3904,2097,0.5371413934426229,1502,2366,0.35545967641985515,-0.5409365023392128
Mac5,E2F6,168,65,0.3869047619047619,54,105,0.3693424516469683,-0.48430924652290464
Mac5,E4F1,7,4,0.5714285714285714,3,4,0.4186742403097246,-0.5016900725277926
Mac5,EED,138,19,0.13768115942028986,33,61,0.37060225164102967,-0.6823951259524182
Mac5,EGR1,777,393,0.5057915057915058,289,473,0.31470117193687214,-0.5857163165389134
Mac5,EGR2,2029,1050,0.5174963035978315,754,1252,0.3554991893104791,-0.5884932620332145
Mac5,EHF,181,67,0.3701657458563536,48,116,0.3150684257848532,-0.5987247531292141
Mac5,EHMT2,2,2,1.0,2,0,0.4859491675141445,
Mac5,ELF1,2775,1482,0.534054054054054,1013,1740,0.3321621796403165,-0.5575547740485497
Mac5,ELF4,1247,733,0.5878107457898958,496,742,0.30174316097447257,-0.4542084843927617
Mac5,ELF5,4709,2322,0.4930983223614355,1717,2859,0.3446906069659548,-0.5454122564022807
Mac5,ELK1,27,15,0.5555555555555556,7,18,0.28199144540691856,-0.7518495081193852
Mac5,ELK4,28,18,0.6428571428571429,12,14,0.3730276374026915,-0.5520499314589441
Mac5,ELL,20,15,0.75,11,9,0.4002341138492588,-0.36238555513592746
Mac5,ELL2,145,78,0.5379310344827586,46,95,0.4116046312305323,-0.5217371809319713
Mac5,ELL3,120,51,0.425,36,75,0.36620414381062205,-0.5636389582246656
Mac5,ELOB,320,193,0.603125,141,173,0.3307397119146894,-0.4310415096852849
Mac5,EOMES,7220,3163,0.43808864265927977,2492,4343,0.35302550334109867,-0.5484764441966262
Mac5,EP300,12930,5182,0.40077339520494976,4467,7422,0.35454350170835014,-0.5654414999238501
Mac5,EP400,375,203,0.5413333333333333,135,221,0.3180657566040514,-0.4475538609585945
Mac5,EPOP,7847,3381,0.43086529884032115,2790,4488,0.34931987231676476,-0.5255872123116376
Mac5,ERF,1287,699,0.5431235431235432,474,793,0.3119139934260482,-0.5200311071627368
Mac5,ERG,7230,3436,0.47524204702627937,2594,4445,0.3481643401101735,-0.5699466049281604
Mac5,ESR1,12505,5067,0.40519792083166734,4403,7187,0.3539931956107606,-0.5473171948989323
Mac5,ESR2,7916,3676,0.46437594744820615,2917,4705,0.35231525439555683,-0.5476101976617589
Mac5,ETS1,10199,4756,0.46632022747328167,3683,6204,0.3497806320867187,-0.5941877658776534
Mac5,ETS2,2798,1480,0.5289492494639028,1057,1684,0.3382462892083607,-0.5164517466870217
Mac5,ETV2,10,7,0.7,6,4,0.3312349108146136,-0.8238096425815156
Mac5,ETV4,223,137,0.6143497757847534,101,120,0.38955141955160777,-0.5502197638139494
Mac5,ETV5,3960,2071,0.522979797979798,1510,2371,0.32941215667949325,-0.5267990842001226
Mac5,ETV6,5347,2733,0.5111277351786049,1971,3292,0.3388875432689224,-0.5491401799953801
Mac5,EZH1,862,410,0.4756380510440835,294,510,0.3285698017397397,-0.517272935900292
Mac5,EZH2,12167,4462,0.3667296786389414,3960,6767,0.348166494777387,-0.5452290106936213
Mac5,FEV,14,11,0.7857142857142857,8,6,0.1397506204790756,-0.431997190989708
Mac5,FEZF2,530,251,0.47358490566037736,202,304,0.2846428908696637,-0.5190831214054826
Mac5,FLI1,10663,4632,0.43439932476788895,3730,6334,0.35586663403270796,-0.5749711108333981
Mac5,FLOT1,10241,4273,0.4172444097256127,3613,5962,0.3468885632487451,-0.5384986143518443
Mac5,FOS,9248,4393,0.4750216262975779,3425,5553,0.36688661637475956,-0.5808099657849715
Mac5,FOSB,261,136,0.5210727969348659,97,152,0.36957403711030523,-0.5624315157324196
Mac5,FOSL1,432,203,0.4699074074074074,157,256,0.3807401914774398,-0.6449050594541033
Mac5,FOSL2,1023,504,0.49266862170087977,342,660,0.35498817847952463,-0.6680120308367337
Mac5,FOXA1,5017,2402,0.4787721746063385,1800,2972,0.343601480860054,-0.5511594000617103
Mac5,FOXA2,10504,4442,0.4228865194211729,3768,6003,0.34833691989938526,-0.5368376800471765
Mac5,FOXA3,25,9,0.36,5,17,0.13125129219629111,-0.5255799690151489
Mac5,FOXD3,21,6,0.2857142857142857,6,13,0.44081331003005403,-0.5389168274518672
Mac5,FOXF1,593,294,0.4957841483979764,221,353,0.3382140726106526,-0.5814498962628789
Mac5,FOXG1,38,9,0.23684210526315788,8,27,0.31800050730914114,-0.5495400153332977
Mac5,FOXH1,5311,2226,0.419130107324421,1798,3181,0.3537156291491919,-0.5546489833257263
Mac5,FOXJ2,7,1,0.14285714285714285,3,3,0.1951562868435095,-0.27028071178181556
Mac5,FOXK1,240,133,0.5541666666666667,89,150,0.3316026464740689,-0.565164288337783
Mac5,FOXL2,2309,1101,0.47682979644867907,748,1505,0.3227180821956814,-0.5595368073232166
Mac5,FOXN1,3,0,0.0,1,1,0.21421778975708441,-1.4841797857775685
Mac5,FOXO1,3674,1897,0.5163309744148068,1284,2353,0.317412085679254,-0.5628941239469989
Mac5,FOXO3,2360,1223,0.5182203389830509,813,1512,0.33300594555795876,-0.5509175276891208
Mac5,FOXP1,647,318,0.49149922720247297,188,456,0.2886085550577112,-0.6241033369188392
Mac5,FOXP3,6072,3152,0.5191040843214756,2170,3848,0.32813602506667805,-0.6096714592949635
Mac5,GABPA,1413,835,0.5909412597310687,583,818,0.3045974332276495,-0.4394989180099181
Mac5,GATA1,1760,844,0.47954545454545455,635,1076,0.3489417108643378,-0.5765874651222188
Mac5,GATA2,7724,3501,0.4532625582599689,2813,4531,0.3453494354791796,-0.5553657501371868
Mac5,GATA3,7992,3891,0.48686186186186187,2935,4840,0.34039142840958553,-0.5814492195183592
Mac5,GATA4,10700,4682,0.4375700934579439,3865,6258,0.35053812676194973,-0.5399070692375177
Mac5,GATA6,869,404,0.46490218642117376,292,538,0.363486753280545,-0.5825899038143592
Mac5,GCM2,24,14,0.5833333333333334,9,14,0.4281650477080933,-0.4131130368819567
Mac5,GFI1,9473,4218,0.4452654913966009,3420,5608,0.350033980316783,-0.5543232084783069
Mac5,GFI1B,1117,575,0.5147717099373321,432,670,0.33808870912982064,-0.5535092433158014
Mac5,GLI1,2,1,0.5,0,2,,-0.4395219147319037
Mac5,GLI2,42,23,0.5476190476190477,16,23,0.219426180468749,-0.6213385489691473
Mac5,GLI3,22,10,0.45454545454545453,6,16,0.1963299052952759,-0.43578448414053844
Mac5,GPS2,7668,3675,0.47926447574334896,2801,4531,0.3542959676858316,-0.5521839837081143
Mac5,GRHL2,94,51,0.5425531914893617,36,54,0.3963944668223417,-0.518335347468368
Mac5,GRHL3,27,13,0.48148148148148145,7,20,0.31154747261671945,-0.4757443969966876
Mac5,GSK3B,32,15,0.46875,8,23,0.38448588664637917,-0.576472547134463
Mac5,HAND1,12,6,0.5,4,6,0.153333452539729,-0.39675158504801605
Mac5,HAND2,4845,2271,0.46873065015479876,1767,2901,0.345264920639252,-0.5371512275193376
Mac5,HCFC1,5737,3040,0.5298936726512115,2207,3463,0.33807820861959065,-0.5184758276301735
Mac5,HDAC1,6379,3278,0.5138736479071955,2411,3864,0.3431573619592543,-0.5571949823978382
Mac5,HDAC2,9317,4520,0.48513470001073306,3472,5628,0.3496790937442685,-0.5745558435197803
Mac5,HDAC3,8308,3860,0.46461242176215695,3022,4933,0.3530035559093403,-0.5488505662193446
Mac5,HDAC4,20,6,0.3,5,14,0.41581116278722774,-0.6584761086744223
Mac5,HELLS,1,0,0.0,0,1,,-0.3890029350106676
Mac5,HES1,1064,514,0.4830827067669173,315,735,0.36043157859983566,-0.6559919137794155
Mac5,HES5,300,134,0.44666666666666666,83,209,0.28417011741159304,-0.6602286349012579
Mac5,HEY1,6099,2624,0.43023446466633875,2163,3558,0.34754303381917456,-0.5516113950353004
Mac5,HEY2,4956,2181,0.4400726392251816,1742,2933,0.3496285051731403,-0.5532651572994577
Mac5,HHEX,1,1,1.0,1,0,0.9889020634746863,
Mac5,HIC2,398,184,0.4623115577889447,148,239,0.3208196059114433,-0.6511957053107907
Mac5,HIF1A,792,432,0.5454545454545454,260,528,0.3177290028355449,-0.6037756167056567
Mac5,HIRA,1,0,0.0,1,0,0.018530709522937304,
Mac5,HLF,1,0,0.0,1,0,0.009903435978600245,
Mac5,HNF1A,7003,2839,0.40539768670569754,2310,4126,0.3465324977959581,-0.5602977989438276
Mac5,HNF1B,269,103,0.3828996282527881,88,157,0.39602444818510546,-0.5442018371702038
Mac5,HNF4A,4711,2155,0.45744003396306515,1687,2752,0.3637307628750106,-0.5484503031355591
Mac5,HNF4G,35,11,0.3142857142857143,5,24,0.9571545633981315,-0.4661845336691501
Mac5,HSF1,69,40,0.5797101449275363,30,37,0.35858821344197395,-0.47732741588689787
Mac5,ID2,34,16,0.47058823529411764,13,21,0.30473108124491527,-0.5439768785655649
Mac5,IKZF1,8712,4205,0.4826675849403122,3113,5414,0.3531962654634317,-0.6025707766627003
